symbol,date,open,high,low,close,volume
AMZN,2021-04-02,55.05,57.77,53.40,56.12,8765996
AMZN,2021-04-05,56.12,58.95,54.12,56.95,8863119
AMZN,2021-04-06,56.95,58.14,56.35,57.54,8960242
AMZN,2021-04-07,57.54,58.83,56.59,57.88,2057365
AMZN,2021-04-08,57.88,60.90,56.58,59.60,2154488
AMZN,2021-04-09,59.60,62.72,57.95,61.07,2251611
AMZN,2021-04-12,61.07,64.28,59.07,62.28,2348734
AMZN,2021-04-13,62.28,63.83,61.68,63.23,2445857
AMZN,2021-04-14,63.23,64.87,62.28,63.92,2542980
AMZN,2021-04-15,63.92,67.26,62.62,65.96,2640103
AMZN,2021-04-16,65.96,69.37,64.31,67.72,2737226
AMZN,2021-04-19,67.72,71.20,65.72,69.20,2834349
AMZN,2021-04-20,69.20,71.00,68.60,70.40,2931472
AMZN,2021-04-21,70.40,73.87,69.45,72.92,3028595
AMZN,2021-04-22,72.92,76.44,71.62,75.14,3125718
AMZN,2021-04-23,75.14,78.71,73.49,77.06,3222841
AMZN,2021-04-26,77.06,80.66,75.06,78.66,3319964
AMZN,2021-04-27,78.66,80.55,78.06,79.95,3417087
AMZN,2021-04-28,79.95,83.47,79.00,82.52,3514210
AMZN,2021-04-29,82.52,86.07,81.22,84.77,3611333
AMZN,2021-04-30,84.77,88.32,83.12,86.67,3708456
AMZN,2021-05-03,86.67,90.23,84.67,88.23,3805579
AMZN,2021-05-04,88.23,91.65,87.63,91.05,3902702
AMZN,2021-05-05,91.05,94.45,90.10,93.50,3999825
AMZN,2021-05-06,93.50,96.89,92.20,95.59,4096948
AMZN,2021-05-07,95.59,98.96,93.94,97.31,4194071
AMZN,2021-05-10,97.31,100.63,95.31,98.63,4291194
AMZN,2021-05-11,98.63,101.79,98.03,101.19,4388317
AMZN,2021-05-12,101.19,104.30,100.24,103.35,4485440
AMZN,2021-05-13,103.35,106.41,102.05,105.11,4582563
AMZN,2021-05-14,105.11,108.11,103.46,106.46,4679686
AMZN,2021-05-17,106.46,111.02,104.46,109.02,4776809
AMZN,2021-05-18,109.02,111.75,108.42,111.15,4873932
AMZN,2021-05-19,111.15,113.80,110.20,112.85,4971055
AMZN,2021-05-20,112.85,115.42,111.55,114.12,5068178
AMZN,2021-05-21,114.12,116.61,112.47,114.96,5165301
AMZN,2021-05-24,114.96,118.97,112.96,116.97,5262424
AMZN,2021-05-25,116.97,119.13,116.37,118.53,5359547
AMZN,2021-05-26,118.53,120.59,117.58,119.64,5456670
AMZN,2021-05-27,119.64,121.60,118.34,120.30,5553793
AMZN,2021-05-28,120.30,123.77,118.65,122.12,5650916
AMZN,2021-05-31,122.12,125.48,120.12,123.48,5748039
AMZN,2021-06-01,123.48,124.97,122.88,124.37,5845162
AMZN,2021-06-02,124.37,125.74,123.42,124.79,5942285
AMZN,2021-06-03,124.79,126.09,123.45,124.75,6039408
AMZN,2021-06-04,124.75,127.51,123.10,125.86,6136531
AMZN,2021-06-07,125.86,128.49,123.86,126.49,6233654
AMZN,2021-06-08,126.49,127.26,125.89,126.66,6330777
AMZN,2021-06-09,126.66,127.61,125.40,126.35,6427900
AMZN,2021-06-10,126.35,128.49,125.05,127.19,6525023
AMZN,2021-06-11,127.19,129.21,125.54,127.56,6622146
AMZN,2021-06-14,127.56,129.56,125.45,127.45,6719269
AMZN,2021-06-15,127.45,128.05,126.28,126.88,6816392
AMZN,2021-06-16,126.88,127.83,124.88,125.83,6913515
AMZN,2021-06-17,125.83,127.25,124.53,125.95,7010638
AMZN,2021-06-18,125.95,127.60,123.94,125.59,7107761
AMZN,2021-06-21,125.59,127.59,122.78,124.78,7204884
AMZN,2021-06-22,124.78,125.38,122.91,123.51,7302007
AMZN,2021-06-23,123.51,124.46,122.45,123.40,7399130
AMZN,2021-06-24,123.40,124.70,121.54,122.84,7496253
AMZN,2021-06-25,122.84,124.49,120.19,121.84,7593376
AMZN,2021-06-28,121.84,123.84,118.39,120.39,7690499
AMZN,2021-06-29,120.39,120.99,117.90,118.50,7787622
AMZN,2021-06-30,118.50,119.45,116.85,117.80,7884745
AMZN,2021-07-01,117.80,119.10,115.37,116.67,7981868
AMZN,2021-07-02,116.67,118.32,113.47,115.12,8078991
AMZN,2021-07-05,115.12,117.12,111.15,113.15,8176114
AMZN,2021-07-06,113.15,113.75,111.78,112.38,8273237
AMZN,2021-07-07,112.38,113.33,110.26,111.21,8370360
AMZN,2021-07-08,111.21,112.51,108.34,109.64,8467483
AMZN,2021-07-09,109.64,111.29,106.02,107.67,8564606
AMZN,2021-07-12,107.67,109.67,103.32,105.32,8661729
AMZN,2021-07-13,105.32,105.92,103.60,104.20,8758852
AMZN,2021-07-14,104.20,105.15,101.75,102.70,8855975
AMZN,2021-07-15,102.70,104.00,99.53,100.83,8953098
AMZN,2021-07-16,100.83,102.48,96.95,98.60,2050221
AMZN,2021-07-19,98.60,100.60,95.62,97.62,2147344
AMZN,2021-07-20,97.62,98.22,95.70,96.30,2244467
AMZN,2021-07-21,96.30,97.25,93.67,94.62,2341590
AMZN,2021-07-22,94.62,95.92,91.31,92.61,2438713
AMZN,2021-07-23,92.61,94.26,88.61,90.26,2535836
AMZN,2021-07-26,90.26,92.26,87.20,89.20,2632959
AMZN,2021-07-27,89.20,89.80,87.21,87.81,2730082
AMZN,2021-07-28,87.81,88.76,85.15,86.10,2827205
AMZN,2021-07-29,86.10,87.40,82.78,84.08,2924328
AMZN,2021-07-30,84.08,85.73,81.72,83.37,3021451
AMZN,2021-08-02,83.37,85.37,80.35,82.35,3118574
AMZN,2021-08-03,82.35,82.95,80.43,81.03,3215697
AMZN,2021-08-04,81.03,81.98,78.47,79.42,3312820
AMZN,2021-08-05,79.42,80.72,76.21,77.51,3409943
AMZN,2021-08-06,77.51,79.16,75.28,76.93,3507066
AMZN,2021-08-09,76.93,78.93,74.06,76.06,3604189
AMZN,2021-08-10,76.06,76.66,74.31,74.91,3701312
AMZN,2021-08-11,74.91,75.86,72.53,73.48,3798435
AMZN,2021-08-12,73.48,74.78,72.09,73.39,3895558
AMZN,2021-08-13,73.39,75.04,71.37,73.02,3992681
AMZN,2021-08-16,73.02,75.02,70.38,72.38,4089804
AMZN,2021-08-17,72.38,72.98,70.86,71.46,4186927
AMZN,2021-08-18,71.46,72.41,69.32,70.27,4284050
AMZN,2021-08-19,70.27,71.72,68.97,70.42,4381173
AMZN,2021-08-20,70.42,72.07,68.66,70.31,4478296
AMZN,2021-08-23,70.31,72.31,67.91,69.91,4575419
AMZN,2021-08-24,69.91,70.51,68.65,69.25,4672542
AMZN,2021-08-25,69.25,70.88,68.30,69.93,4769665
AMZN,2021-08-26,69.93,71.64,68.63,70.34,4866788
AMZN,2021-08-27,70.34,72.12,68.69,70.47,4963911
AMZN,2021-08-30,70.47,72.47,68.32,70.32,5061034
AMZN,2021-08-31,70.32,70.92,69.29,69.89,5158157
AMZN,2021-09-01,69.89,71.75,68.94,70.80,5255280
AMZN,2021-09-02,70.80,72.73,69.50,71.43,5352403
AMZN,2021-09-03,71.43,73.42,69.78,71.77,5449526
AMZN,2021-09-06,71.77,73.81,69.77,71.81,5546649
AMZN,2021-09-07,71.81,73.79,71.21,73.19,5643772
AMZN,2021-09-08,73.19,75.21,72.24,74.26,5740895
AMZN,2021-09-09,74.26,76.34,72.96,75.04,5838018
AMZN,2021-09-10,75.04,77.16,73.39,75.51,5935141
AMZN,2021-09-13,75.51,77.67,73.51,75.67,6032264
AMZN,2021-09-14,75.67,77.74,75.07,77.14,6129387
AMZN,2021-09-15,77.14,79.24,76.19,78.29,6226510
AMZN,2021-09-16,78.29,80.42,76.99,79.12,6323633
AMZN,2021-09-17,79.12,81.28,77.47,79.63,6420756
AMZN,2021-09-20,79.63,83.42,77.63,81.42,6517879
AMZN,2021-09-21,81.42,83.48,80.82,82.88,6615002
AMZN,2021-09-22,82.88,84.95,81.93,84.00,6712125
AMZN,2021-09-23,84.00,86.07,82.70,84.77,6809248
AMZN,2021-09-24,84.77,86.85,83.12,85.20,6906371
AMZN,2021-09-27,85.20,88.89,83.20,86.89,7003494
AMZN,2021-09-28,86.89,88.82,86.29,88.22,7100617
AMZN,2021-09-29,88.22,90.14,87.27,89.19,7197740
AMZN,2021-09-30,89.19,91.09,87.89,89.79,7294863
AMZN,2021-10-01,89.79,93.29,88.14,91.64,7391986
AMZN,2021-10-04,91.64,95.12,89.64,93.12,7489109
AMZN,2021-10-05,93.12,94.81,92.52,94.21,7586232
AMZN,2021-10-06,94.21,95.87,93.26,94.92,7683355
AMZN,2021-10-07,94.92,96.54,93.62,95.24,7780478
AMZN,2021-10-08,95.24,98.44,93.59,96.79,7877601
AMZN,2021-10-11,96.79,99.94,94.79,97.94,7974724
AMZN,2021-10-12,97.94,99.29,97.34,98.69,8071847
AMZN,2021-10-13,98.69,100.00,97.74,99.05,8168970
AMZN,2021-10-14,99.05,101.91,97.75,100.61,8266093
AMZN,2021-10-15,100.61,103.42,98.96,101.77,8363216
AMZN,2021-10-18,101.77,104.53,99.77,102.53,8460339
AMZN,2021-10-19,102.53,103.46,101.93,102.86,8557462
AMZN,2021-10-20,102.86,103.81,101.84,102.79,8654585
AMZN,2021-10-21,102.79,105.22,101.49,103.92,8751708
AMZN,2021-10-22,103.92,106.28,102.27,104.63,8848831
AMZN,2021-10-25,104.63,106.93,102.63,104.93,8945954
AMZN,2021-10-26,104.93,105.53,104.20,104.80,2043077
AMZN,2021-10-27,104.80,106.83,103.85,105.88,2140200
AMZN,2021-10-28,105.88,107.83,104.58,106.53,2237323
AMZN,2021-10-29,106.53,108.42,104.88,106.77,2334446
AMZN,2021-11-01,106.77,108.77,104.59,106.59,2431569
AMZN,2021-11-02,106.59,107.19,105.39,105.99,2528692
AMZN,2021-11-03,105.99,107.54,105.04,106.59,2625815
AMZN,2021-11-04,106.59,108.07,105.29,106.77,2722938
AMZN,2021-11-05,106.77,108.42,104.88,106.53,2820061
AMZN,2021-11-08,106.53,108.53,103.89,105.89,2917184
AMZN,2021-11-09,105.89,107.04,105.29,106.44,3014307
AMZN,2021-11-10,106.44,107.54,105.49,106.59,3111430
AMZN,2021-11-11,106.59,107.89,105.03,106.33,3208553
AMZN,2021-11-12,106.33,107.98,104.01,105.66,3305676
AMZN,2021-11-15,105.66,107.66,102.58,104.58,3402799
AMZN,2021-11-16,104.58,105.33,103.98,104.73,3499922
AMZN,2021-11-17,104.73,105.68,103.52,104.47,3597045
AMZN,2021-11-18,104.47,105.77,102.52,103.82,3694168
AMZN,2021-11-19,103.82,105.47,101.13,102.78,3791291
AMZN,2021-11-22,102.78,104.97,100.78,102.97,3888414
AMZN,2021-11-23,102.97,103.57,102.17,102.77,3985537
AMZN,2021-11-24,102.77,103.72,101.24,102.19,4082660
AMZN,2021-11-25,102.19,103.49,99.92,101.22,4179783
AMZN,2021-11-26,101.22,102.87,98.23,99.88,4276906
AMZN,2021-11-29,99.88,101.88,97.79,99.79,4374029
AMZN,2021-11-30,99.79,100.39,98.73,99.33,4471152
AMZN,2021-12-01,99.33,100.28,97.56,98.51,4568275
AMZN,2021-12-02,98.51,99.81,96.02,97.32,4665398
AMZN,2021-12-03,97.32,99.04,95.67,97.39,4762521
AMZN,2021-12-06,97.39,99.39,95.11,97.11,4859644
AMZN,2021-12-07,97.11,97.71,95.87,96.47,4956767
AMZN,2021-12-08,96.47,97.42,94.54,95.49,5053890
AMZN,2021-12-09,95.49,96.79,92.86,94.16,5151013
AMZN,2021-12-10,94.16,95.81,92.46,94.11,5248136
AMZN,2021-12-13,94.11,96.11,91.72,93.72,5345259
AMZN,2021-12-14,93.72,94.32,92.39,92.99,5442382
AMZN,2021-12-15,92.99,93.94,90.98,91.93,5539505
AMZN,2021-12-16,91.93,93.46,90.63,92.16,5636628
AMZN,2021-12-17,92.16,93.81,90.41,92.06,5733751
AMZN,2021-12-20,92.06,94.06,89.63,91.63,5830874
AMZN,2021-12-21,91.63,92.23,90.28,90.88,5927997
AMZN,2021-12-22,90.88,91.83,88.85,89.80,6025120
AMZN,2021-12-23,89.80,91.32,88.50,90.02,6122243
AMZN,2021-12-24,90.02,91.67,88.28,89.93,6219366
AMZN,2021-12-27,89.93,91.93,87.51,89.51,6316489
AMZN,2021-12-28,89.51,90.11,88.17,88.77,6413612
AMZN,2021-12-29,88.77,90.29,87.82,89.34,6510735
AMZN,2021-12-30,89.34,90.89,88.04,89.59,6607858
AMZN,2021-12-31,89.59,91.24,87.87,89.52,6704981
AMZN,2022-01-03,89.52,91.52,87.14,89.14,6802104
AMZN,2022-01-04,89.14,89.74,87.84,88.44,6899227
AMZN,2022-01-05,88.44,89.99,87.49,89.04,6996350
AMZN,2022-01-06,89.04,90.62,87.74,89.32,7093473
AMZN,2022-01-07,89.32,90.97,87.64,89.29,7190596
AMZN,2022-01-10,89.29,91.29,86.93,88.93,7287719
AMZN,2022-01-11,88.93,90.47,88.33,89.87,7384842
AMZN,2022-01-12,89.87,91.44,88.92,90.49,7481965
AMZN,2022-01-13,90.49,92.08,89.19,90.78,7579088
AMZN,2022-01-14,90.78,92.43,89.10,90.75,7676211
AMZN,2022-01-17,90.75,92.75,88.39,90.39,7773334
AMZN,2022-01-18,90.39,91.92,89.79,91.32,7870457
AMZN,2022-01-19,91.32,92.86,90.37,91.91,7967580
AMZN,2022-01-20,91.91,93.47,90.61,92.17,8064703
AMZN,2022-01-21,92.17,93.82,90.43,92.08,8161826
AMZN,2022-01-24,92.08,95.28,90.08,93.28,8258949
AMZN,2022-01-25,93.28,94.73,92.68,94.13,8356072
AMZN,2022-01-26,94.13,95.59,93.18,94.64,8453195
AMZN,2022-01-27,94.64,96.09,93.34,94.79,8550318
AMZN,2022-01-28,94.79,96.44,92.94,94.59,8647441
AMZN,2022-01-31,94.59,97.65,92.59,95.65,8744564
AMZN,2022-02-01,95.65,96.95,95.05,96.35,8841687
AMZN,2022-02-02,96.35,97.64,95.40,96.69,8938810
AMZN,2022-02-03,96.69,97.99,95.36,96.66,2035933
AMZN,2022-02-04,96.66,99.53,95.01,97.88,2133056
AMZN,2022-02-07,97.88,100.73,95.88,98.73,2230179
AMZN,2022-02-08,98.73,99.80,98.13,99.20,2327302
AMZN,2022-02-09,99.20,100.24,98.25,99.29,2424425
AMZN,2022-02-10,99.29,100.59,97.70,99.00,2521548
AMZN,2022-02-11,99.00,101.59,97.35,99.94,2618671
AMZN,2022-02-14,99.94,102.50,97.94,100.50,2715794
AMZN,2022-02-15,100.50,101.26,99.90,100.66,2812917
AMZN,2022-02-16,100.66,101.61,99.48,100.43,2910040
AMZN,2022-02-17,100.43,102.72,99.13,101.42,3007163
AMZN,2022-02-18,101.42,103.67,99.77,102.02,3104286
AMZN,2022-02-21,102.02,104.21,100.02,102.21,3201409
AMZN,2022-02-22,102.21,102.81,101.40,102.00,3298532
AMZN,2022-02-23,102.00,102.95,100.44,101.39,3395655
AMZN,2022-02-24,101.39,103.29,100.09,101.99,3492778
AMZN,2022-02-25,101.99,103.84,100.34,102.19,3589901
AMZN,2022-02-28,102.19,104.19,99.98,101.98,3687024
AMZN,2022-03-01,101.98,102.58,100.76,101.36,3784147
AMZN,2022-03-02,101.36,102.90,100.41,101.95,3881270
AMZN,2022-03-03,101.95,103.42,100.65,102.12,3978393
AMZN,2022-03-04,102.12,103.77,100.24,101.89,4075516
AMZN,2022-03-07,101.89,103.89,99.25,101.25,4172639
AMZN,2022-03-08,101.25,101.85,99.60,100.20,4269762
AMZN,2022-03-09,100.20,101.31,99.25,100.36,4366885
AMZN,2022-03-10,100.36,101.66,98.82,100.12,4464008
AMZN,2022-03-11,100.12,101.77,97.81,99.46,4561131
AMZN,2022-03-14,99.46,101.46,96.40,98.40,4658254
AMZN,2022-03-15,98.40,99.16,97.80,98.56,4755377
AMZN,2022-03-16,98.56,99.51,97.36,98.31,4852500
AMZN,2022-03-17,98.31,99.61,96.37,97.67,4949623
AMZN,2022-03-18,97.67,99.32,94.97,96.62,5046746
AMZN,2022-03-21,96.62,98.62,93.18,95.18,5143869
AMZN,2022-03-22,95.18,95.78,94.37,94.97,5240992
AMZN,2022-03-23,94.97,95.92,93.42,94.37,5338115
AMZN,2022-03-24,94.37,95.67,92.08,93.38,5435238
AMZN,2022-03-25,93.38,95.03,90.35,92.00,5532361
AMZN,2022-03-28,92.00,94.00,89.87,91.87,5629484
AMZN,2022-03-29,91.87,92.47,90.76,91.36,5726607
AMZN,2022-03-30,91.36,92.31,89.52,90.47,5823730
AMZN,2022-03-31,90.47,91.77,87.92,89.22,5920853
AMZN,2022-04-01,89.22,90.87,85.95,87.60,6017976
AMZN,2022-04-04,87.60,89.60,85.23,87.23,6115099
AMZN,2022-04-05,87.23,87.83,85.91,86.51,6212222
AMZN,2022-04-06,86.51,87.46,84.49,85.44,6309345
AMZN,2022-04-07,85.44,86.74,82.72,84.02,6406468
AMZN,2022-04-08,84.02,85.67,82.22,83.87,6503591
AMZN,2022-04-11,83.87,85.87,81.37,83.37,6600714
AMZN,2022-04-12,83.37,83.97,81.94,82.54,6697837
AMZN,2022-04-13,82.54,83.49,80.43,81.38,6794960
AMZN,2022-04-14,81.38,82.68,78.59,79.89,6892083
AMZN,2022-04-15,79.89,81.54,78.04,79.69,6989206
AMZN,2022-04-18,79.69,81.69,77.17,79.17,7086329
AMZN,2022-04-19,79.17,79.77,77.73,78.33,7183452
AMZN,2022-04-20,78.33,79.28,76.23,77.18,7280575
AMZN,2022-04-21,77.18,78.63,75.88,77.33,7377698
AMZN,2022-04-22,77.33,78.98,75.53,77.18,7474821
AMZN,2022-04-25,77.18,79.18,74.72,76.72,7571944
AMZN,2022-04-26,76.72,77.32,75.36,75.96,7669067
AMZN,2022-04-27,75.96,76.91,73.96,74.91,7766190
AMZN,2022-04-28,74.91,76.47,73.61,75.17,7863313
AMZN,2022-04-29,75.17,76.82,73.49,75.14,7960436
AMZN,2022-05-02,75.14,77.14,72.82,74.82,8057559
AMZN,2022-05-03,74.82,75.42,73.61,74.21,8154682
AMZN,2022-05-04,74.21,75.88,73.26,74.93,8251805
AMZN,2022-05-05,74.93,76.66,73.63,75.36,8348928
AMZN,2022-05-06,75.36,77.15,73.71,75.50,8446051
AMZN,2022-05-09,75.50,77.50,73.36,75.36,8543174
AMZN,2022-05-10,75.36,75.96,74.33,74.93,8640297
AMZN,2022-05-11,74.93,76.79,73.98,75.84,8737420
AMZN,2022-05-12,75.84,77.76,74.54,76.46,8834543
AMZN,2022-05-13,76.46,78.45,74.81,76.80,8931666
AMZN,2022-05-16,76.80,78.84,74.80,76.84,2028789
AMZN,2022-05-17,76.84,78.82,76.24,78.22,2125912
AMZN,2022-05-18,78.22,80.26,77.27,79.31,2223035
AMZN,2022-05-19,79.31,81.41,78.01,80.11,2320158
AMZN,2022-05-20,80.11,82.27,78.46,80.62,2417281
AMZN,2022-05-23,80.62,82.83,78.62,80.83,2514404
AMZN,2022-05-24,80.83,82.96,80.23,82.36,2611527
AMZN,2022-05-25,82.36,84.55,81.41,83.60,2708650
AMZN,2022-05-26,83.60,85.82,82.30,84.52,2805773
AMZN,2022-05-27,84.52,86.80,82.87,85.15,2902896
AMZN,2022-05-30,85.15,89.08,83.15,87.08,3000019
AMZN,2022-05-31,87.08,89.29,86.48,88.69,3097142
AMZN,2022-06-01,88.69,90.94,87.74,89.99,3194265
AMZN,2022-06-02,89.99,92.26,88.69,90.96,3291388
AMZN,2022-06-03,90.96,93.26,89.31,91.61,3388511
AMZN,2022-06-06,91.61,95.54,89.61,93.54,3485634
AMZN,2022-06-07,93.54,95.74,92.94,95.14,3582757
AMZN,2022-06-08,95.14,97.34,94.19,96.39,3679880
AMZN,2022-06-09,96.39,98.60,95.09,97.30,3777003
AMZN,2022-06-10,97.30,101.13,95.65,99.48,3874126
AMZN,2022-06-13,99.48,103.29,97.48,101.29,3971249
AMZN,2022-06-14,101.29,103.35,100.69,102.75,4068372
AMZN,2022-06-15,102.75,104.79,101.80,103.84,4165495
AMZN,2022-06-16,103.84,105.85,102.54,104.55,4262618
AMZN,2022-06-17,104.55,108.15,102.90,106.50,4359741
AMZN,2022-06-20,106.50,110.07,104.50,108.07,4456864
AMZN,2022-06-21,108.07,109.85,107.47,109.25,4553987
AMZN,2022-06-22,109.25,110.99,108.30,110.04,4651110
AMZN,2022-06-23,110.04,113.34,108.74,112.04,4748233
AMZN,2022-06-24,112.04,115.29,110.39,113.64,4845356
AMZN,2022-06-27,113.64,116.82,111.64,114.82,4942479
AMZN,2022-06-28,114.82,116.20,114.22,115.60,5039602
AMZN,2022-06-29,115.60,116.90,114.65,115.95,5136725
AMZN,2022-06-30,115.95,118.79,114.65,117.49,5233848
AMZN,2022-07-01,117.49,120.26,115.84,118.61,5330971
AMZN,2022-07-04,118.61,121.29,116.61,119.29,5428094
AMZN,2022-07-05,119.29,120.13,118.69,119.53,5525217
AMZN,2022-07-06,119.53,121.91,118.58,120.96,5622340
AMZN,2022-07-07,120.96,123.23,119.66,121.93,5719463
AMZN,2022-07-08,121.93,124.12,120.28,122.47,5816586
AMZN,2022-07-11,122.47,124.55,120.47,122.55,5913709
AMZN,2022-07-12,122.55,123.15,121.57,122.17,6010832
AMZN,2022-07-13,122.17,123.91,121.22,122.96,6107955
AMZN,2022-07-14,122.96,124.59,121.66,123.29,6205078
AMZN,2022-07-15,123.29,124.94,121.52,123.17,6302201
AMZN,2022-07-18,123.17,125.17,120.58,122.58,6399324
AMZN,2022-07-19,122.58,123.75,121.98,123.15,6496447
AMZN,2022-07-20,123.15,124.22,122.20,123.27,6593570
AMZN,2022-07-21,123.27,124.57,121.61,122.91,6690693
AMZN,2022-07-22,122.91,124.56,120.45,122.10,6787816
AMZN,2022-07-25,122.10,124.10,118.83,120.83,6884939
AMZN,2022-07-26,120.83,121.43,120.11,120.71,6982062
AMZN,2022-07-27,120.71,121.66,119.19,120.14,7079185
AMZN,2022-07-28,120.14,121.44,117.81,119.11,7176308
AMZN,2022-07-29,119.11,120.76,115.98,117.63,7273431
AMZN,2022-08-01,117.63,119.63,115.31,117.31,7370554
AMZN,2022-08-02,117.31,117.91,115.94,116.54,7467677
AMZN,2022-08-03,116.54,117.49,114.38,115.33,7564800
AMZN,2022-08-04,115.33,116.63,112.37,113.67,7661923
AMZN,2022-08-05,113.67,115.32,109.93,111.58,7759046
AMZN,2022-08-08,111.58,113.58,108.67,110.67,7856169
AMZN,2022-08-09,110.67,111.27,108.73,109.33,7953292
AMZN,2022-08-10,109.33,110.28,106.61,107.56,8050415
AMZN,2022-08-11,107.56,108.86,104.07,105.37,8147538
AMZN,2022-08-12,105.37,107.02,102.74,104.39,8244661
